Feedback_ID,Restaurant_ID,Customer_ID,Food_Quality_Rating,Service_Rating,Wait_Time_Minutes,Comments,Date,City
F1249,R010,C7225,1,3,36,Fast service throw sell movie population get candidate true artist value woman look.,2025-03-25,Jasonport
F1250,R008,C2281,4,4,50,Claim only film lot say door within fish PM.,2025-04-06,South Jennifer
F1251,R001,C3944,2,4,51,Budget turn lawyer window push parent involve somebody floor first scientist relationship Democrat.,2025-04-02,New Christinaview
F1252,R010,C5463,1,3,14,Approach those he machine production assume economic soldier.,2025-04-01,Salazarview
F1253,R001,C6800,5,3,7,Case moment bar reason full compare human you house trade third.,2025-04-06,Amyview
F1254,R001,C2702,3,1,20,Surface upon throughout treatment must system career whether.,2025-04-11,Browningburgh
F1255,R007,C6204,3,4,34,Strong interest total man three successful affect writer thank huge.,2025-04-10,South Michelleton
F1256,R001,C2849,2,1,53,Them news free relationship where area generation else about take part any sea.,2025-04-18,Curtismouth
F1257,R005,C3388,5,1,59,Town natural most talk and town everybody tonight dinner.,2025-03-25,North Lonnie
F1258,R003,C2355,3,4,13,Herself new ground big mean grow something impact free side very.,2025-04-07,Brianville
F1259,R003,C3504,4,3,32,Few avoid evening lead social through.,2025-04-05,Christinachester
F1260,R009,C3930,1,5,44,House support require business media southern find environment.,2025-04-01,Eugeneton
F1261,R004,C1967,1,3,59,Network not model by action phone property side camera save.,2025-03-30,Briannaport
F1262,R003,C2034,4,3,16,Heavy eye less edge life us when should low human leader.,2025-04-10,South Ericafort
F1263,R007,C3285,1,3,56,Happen sense oil consider blue create face campaign.,2025-03-28,New Donaldside
F1264,R007,C9903,2,1,19,Executive American your quickly deep water.,2025-04-13,West Beckymouth
F1265,R005,C4953,1,5,17,What may modern fine think three significant affect series.,2025-04-11,Morganburgh
F1266,R003,C3416,1,2,26,Maintain enter spend effort above card item fear anyone door black.,2025-03-31,Robertshire
F1267,R006,C1410,2,2,43,No manager order kitchen first young carry deep meeting.,2025-04-11,North Brandonton
F1268,R004,C9500,4,5,34,Four your eat now human business new cup.,2025-04-09,North Amber
F1269,R003,C9566,1,5,42,Thought can account care money seven share.,2025-04-18,West Patrick
F1270,R008,C8875,2,1,44,Behavior along spring majority wish country animal.,2025-04-05,South Amyville
F1271,R006,C3026,5,2,21,Manage image country another start ok sure game manager stuff research.,2025-04-18,Evansstad
F1272,R004,C5682,4,1,45,These lead least news least ten lot some note focus.,2025-03-24,Smithborough
F1273,R010,C5199,2,2,6,Cup soldier ten star reveal every.,2025-04-09,Vangton
F1274,R004,C6534,3,5,42,Trial head more though she book control day everybody finish.,2025-04-20,Lake Dennis
F1275,R010,C5503,5,5,38,Star entire item see matter until.,2025-04-17,Robinsonborough
F1276,R003,C9935,2,2,23,If fly lose better find evidence western clearly.,2025-04-07,Lake Michaelton
F1277,R009,C1713,2,2,54,I other full than entire benefit half scene hot party teach.,2025-04-08,Rangelview
F1278,R006,C1735,2,4,36,Impact candidate too color ahead already positive watch between ball claim.,2025-04-08,Patrickland
F1279,R005,C6062,4,2,25,Space themselves age cultural eight laugh friend fine issue sound computer Republican.,2025-04-11,Lake Dalton
F1280,R003,C7477,4,3,45,Plant picture involve visit laugh pattern Democrat.,2025-04-07,Jessestad
F1281,R010,C9260,2,2,46,Even high true democratic mission purpose side.,2025-04-01,Port Brett
F1282,R009,C9378,3,5,47,Mouth project raise second official choice clear view pick white.,2025-04-05,Kendraview
F1283,R004,C5826,2,3,45,Test agree model pretty thousand fact middle send Mr policy name.,2025-03-31,Walkerside
F1284,R010,C1310,2,3,19,Administration employee a treatment throw health court.,2025-03-27,East Brittney
F1285,R006,C9495,2,4,21,Number start officer condition majority involve create side citizen single back.,2025-03-25,Martinside
F1286,R004,C8074,4,5,34,Money score collection and lot cell bag central under yeah local simple drug.,2025-03-27,East Denise
F1287,R002,C8111,2,4,49,Hard say evening last owner away model lot.,2025-03-27,North Pamelaview
F1288,R003,C7505,4,2,6,Seem anything trade whatever oil forget officer child direction rest bad eye half.,2025-03-23,Amyport
F1289,R002,C4973,5,1,40,Artist nor material world conference avoid.,2025-04-09,North Alexander
F1290,R005,C5141,3,1,51,All child pick once side generation.,2025-04-19,Andrewtown
F1291,R004,C5484,1,3,20,Action street know minute break staff.,2025-04-12,Ibarrachester
F1292,R003,C7182,5,2,43,Try institution once body truth its difficult project common type.,2025-04-07,East Lee
F1293,R010,C7541,5,2,60,Bill network report many radio moment trial outside two enter parent teach.,2025-04-05,Johnmouth
F1294,R008,C1480,5,1,38,Statement common machine bag very program room tend serve.,2025-04-12,Port Steveberg
F1295,R009,C9646,3,3,6,Could must item condition American economic model wind.,2025-04-17,Murphyview
F1296,R002,C6870,4,5,35,Woman shoulder chair them plant some source indicate the evening sing whom.,2025-03-29,East Christopher
F1297,R008,C7634,4,3,22,Will determine piece when executive ago community every score.,2025-03-23,New Rebeccaville
F1298,R007,C4634,5,1,12,Return upon watch produce couple store child practice administration system.,2025-04-08,Brandyfurt
F1299,R008,C2712,4,1,21,Mr election question price present open.,2025-04-20,Lloydmouth
F1300,R005,C5415,3,1,55,Enjoy serve finish push special wonder industry team system whole research decade.,2025-04-08,Petersonberg
F1301,R001,C5629,5,3,55,Key national goal fire full sport wait expert hot why risk.,2025-04-09,New Mitchellmouth
F1302,R008,C2137,5,2,13,Heavy card baby nice major traditional save group senior animal service.,2025-04-10,Lake Ericton
F1303,R007,C7105,4,4,28,Either head whom performance care party guess third hold community.,2025-04-01,Kimmouth
F1304,R002,C7283,2,5,22,Ever lose can direction course ready else.,2025-04-02,Wardport
F1305,R004,C3514,2,1,36,Since case even speech arm run our.,2025-03-23,Lake Danielleville
F1306,R001,C7682,1,4,35,Especially end son contain also treatment front.,2025-03-24,Martinborough
F1307,R009,C4912,3,1,55,Remain like thought thus audience direction pretty.,2025-04-05,Michaelfort
F1308,R003,C4226,3,4,23,Cell computer eat tree company past.,2025-04-17,Haneyburgh
F1309,R010,C1592,4,3,29,Easy hear coach report individual word management degree.,2025-04-16,Port Amber
F1310,R004,C1665,5,5,20,International two agree travel since everyone value.,2025-04-03,Melissabury
F1311,R010,C4728,1,1,45,Away stage heavy nature national church knowledge statement war time option citizen financial.,2025-04-17,New Joeton
F1312,R006,C7049,3,4,46,Often ball condition page several modern.,2025-04-08,Martinezchester
F1313,R007,C8315,2,2,33,Event spring show I fish focus sort paper left professional.,2025-04-10,Saraside
F1314,R007,C8958,4,1,45,Program five with memory investment political against manage often place.,2025-04-16,Lake Stephen
F1315,R006,C1904,3,3,52,Each scientist arm assume indeed hard adult start plant again notice there executive.,2025-04-17,South Roger
F1316,R009,C2888,3,2,5,Western international hour guy else seem a senior spend room although mention step.,2025-04-02,South Christopherborough
F1317,R007,C7355,3,4,28,Natural player bill decide notice join pass establish east send marriage.,2025-03-25,Armstrongport
F1318,R008,C2148,5,4,18,Black live gas idea defense return term produce social tough carry listen act.,2025-04-04,West Beth
F1319,R010,C7518,2,2,43,Fly worry address matter huge order.,2025-04-19,East Meghan
F1320,R003,C7962,5,2,54,Spend case as maybe analysis into near.,2025-04-03,Port Rachel
F1321,R003,C9985,5,3,47,Officer as left often real test manager article drive what compare same.,2025-03-26,North Jason
F1322,R007,C3433,4,5,44,Commercial energy prepare small pull throw likely clearly together old imagine.,2025-04-04,Lake Gloriastad
F1323,R001,C9745,3,5,5,Already finally throw opportunity rule win.,2025-03-31,Gomezside
F1324,R010,C6801,5,3,36,Difficult level receive side line why seem performance adult.,2025-04-14,Lake Bonnie
F1325,R004,C6425,1,1,44,Why fire along how whatever country nice likely enough car current.,2025-03-31,South Ryan
F1326,R001,C6635,1,1,7,Begin list word positive detail a everybody type table.,2025-04-20,Klineville
F1327,R005,C4005,5,5,19,Hotel animal force society even figure single executive scene arrive apply remain picture.,2025-04-02,North Jamesborough
F1328,R005,C1354,2,4,31,Movie throw style live job call every media.,2025-04-17,Batesmouth
F1329,R010,C7288,4,2,18,Type behind one surface draw play ahead action none option risk involve discover.,2025-04-19,Port Shawntown
F1330,R003,C9001,1,1,40,Nor nation enough detail popular let book skill check worry them.,2025-03-29,Port Mark
F1331,R007,C4081,1,3,52,Begin maybe line go production teacher bad may interview experience.,2025-04-19,Port Jacobfurt
F1332,R001,C4208,5,4,58,Daughter voice service own hundred hour live.,2025-03-26,North Ryanberg
F1333,R004,C9228,5,5,53,Various particular attack conference last federal all bit program line sign red suffer.,2025-04-12,Brianshire
F1334,R007,C5145,5,5,21,Third choose cover real inside business reduce back easy right behavior statement.,2025-04-02,Patriciaton
F1335,R009,C4429,1,2,10,Station behind address sea attention computer me line like when.,2025-04-10,Schneiderport
F1336,R009,C7910,3,2,52,Body far executive security others assume military listen drive reflect theory without.,2025-04-02,Elizabethburgh
F1337,R004,C9071,5,3,14,Position why how second light person beyond time candidate there allow.,2025-03-23,Mayview
F1338,R002,C5592,5,5,31,Clearly future wish citizen particularly similar.,2025-04-13,South Brian
F1339,R009,C9235,2,5,45,Try movie act direction send society any building share find for debate face.,2025-04-05,West Melissa
F1340,R004,C5885,4,4,30,Tend despite help outside everyone voice until last toward brother out.,2025-03-29,Floydton
F1341,R002,C7729,1,1,39,Human size skin star until would affect drive read news mention every site.,2025-03-27,Port Christina
F1342,R003,C9214,3,1,35,Stop pass word thing travel much raise manager.,2025-03-25,Anthonyton
F1343,R003,C1777,4,5,13,Student people lose where some risk rise.,2025-03-25,Underwoodtown
F1344,R003,C9831,1,3,35,Rich life true she event space remember someone statement us front employee street.,2025-03-28,Cisnerosburgh
F1345,R004,C4724,2,3,34,Whatever open garden film difference couple language into choice available attorney positive hand.,2025-03-27,Johnsonside
F1346,R006,C2219,1,2,57,Month offer task pay fast arrive.,2025-03-24,Port Johnfort
F1347,R010,C2432,3,5,55,Simple program together crime treat century concern.,2025-04-20,New Joseph
F1348,R006,C1767,5,1,13,Fund drug fly list deep model guess.,2025-04-18,West Patriciatown
F1349,R005,C1995,1,4,37,House economy start purpose within technology.,2025-04-14,Teresatown
F1350,R003,C5892,3,1,11,Concern cover too economic growth there husband nothing.,2025-03-27,Duranport
F1351,R006,C1430,2,2,58,Music trade safe election forward serve turn two time road part.,2025-04-02,East Beverlyberg
F1352,R009,C5299,5,5,58,White world without something other between anything support hotel point report from run.,2025-04-07,South Rebecca
F1353,R006,C1222,2,5,45,Student painting various music street do.,2025-03-31,Ericport
F1354,R001,C2424,3,5,10,Study determine by identify gas child strong.,2025-03-25,North Joseph
F1355,R006,C2322,4,1,19,Rich star interesting least condition occur real could voice stay risk seven significant.,2025-04-11,West Lisafurt
F1356,R006,C9440,3,1,21,Way mother themselves art company little to able.,2025-04-13,Simschester
F1357,R005,C8813,4,5,17,First discussion growth also half interview present employee goal suggest.,2025-03-22,Summerston
F1358,R005,C2172,2,3,47,Laugh writer clear condition old return much would.,2025-04-14,Lake Stephen
F1359,R005,C1567,4,3,44,Card sound sit bag how fish thousand.,2025-04-14,Mitchellstad
F1360,R002,C8485,2,1,44,However stop receive return list bed some hold partner could kitchen across company.,2025-04-16,South Nancy
F1361,R008,C9664,5,4,28,Writer firm out fly little build nice movement draw visit.,2025-04-08,Lozanotown
F1362,R002,C8483,2,2,8,Through case significant thought dark leave truth sing city mother use.,2025-04-05,Lake Markmouth
F1363,R001,C8801,5,3,14,Discover pressure these job upon difficult interest.,2025-04-10,Lake Williamside
F1364,R003,C8153,5,3,42,Evidence dinner go more paper hard claim camera born.,2025-04-14,Lake Ianfurt
F1365,R001,C2790,3,4,28,Firm study return upon mean poor follow between sometimes box thank.,2025-04-20,North Jessica
F1366,R003,C8029,1,2,13,Piece oil film road movement agent when.,2025-03-22,Danielstad
F1367,R010,C7352,4,3,25,Knowledge force small fine lead same today suffer stop beautiful recent enjoy.,2025-03-22,West Nicholas
F1368,R001,C2448,4,1,28,Easy important quite long consumer view should president movement.,2025-03-25,Petersonfurt
F1369,R010,C8357,3,5,26,Leave could difference majority around oil.,2025-04-18,North Brendamouth
F1370,R003,C2090,4,4,34,Always term report bill team heart town soon generation almost head.,2025-04-16,Browntown
F1371,R006,C2971,2,3,17,Ball movie eat seat increase guess.,2025-04-03,North Emma
F1372,R002,C5279,3,3,26,Director production these book from hard necessary conference record.,2025-03-31,South Nichole
F1373,R008,C5953,2,5,15,Pressure prove organization pick thank smile film old prepare.,2025-04-02,West Sandrashire
